id,year,species,family,tl,log_tl,sl,weight,trophic_guild,d13C_raw,d15N_raw,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
MOO19_F1000,2019,Chaetodon ulietensis,Chaetodontidae,13.4,2.5952547069568657,11.5,46.6,invertivores-sessile,-13.66,10.67,3.2409655647485813,McCutchan,1.3,2.9,-16.573255234173157,4.171199862229114
MOO19_F1001,2019,Chaetodon ulietensis,Chaetodontidae,15.8,2.760009940032921,14.1,80.3,invertivores-sessile,-11.78,9.22,3.2409655647485813,McCutchan,1.3,2.9,-14.693255234173154,2.721199862229115
MOO19_F1002,2019,Chaetodon ulietensis,Chaetodontidae,15.6,2.747270914255491,13.1,85.3,invertivores-sessile,-12.78,8.79,3.2409655647485813,McCutchan,1.3,2.9,-15.693255234173154,2.2911998622291136
MOO19_F1013,2019,Chaetodon unimaculatus,Chaetodontidae,13,2.5649493574615367,10.2,53,invertivores-sessile,-11.81,9.46,3.2077134200624475,McCutchan,1.3,2.9,-14.680027446081183,3.0576310818189034
MOO19_F1072,2019,Chaetodon ulietensis,Chaetodontidae,14.9,2.7013612129514133,12.8,66.1,invertivores-sessile,-14.82,10.31,3.2409655647485813,McCutchan,1.3,2.9,-17.733255234173157,3.811199862229115
MOO19_F1073,2019,Chaetodon pelewensis,Chaetodontidae,8,2.0794415416798357,6.4,9.2,invertivores-sessile,-13.69,9.86,3.3999305155268758,McCutchan,1.3,2.9,-16.809909670184936,2.9002015049720598
MOO19_F1074,2019,Chaetodon pelewensis,Chaetodontidae,7,1.9459101490553132,5.7,5.6,invertivores-sessile,-14.72,9.83,3.3999305155268758,McCutchan,1.3,2.9,-17.839909670184937,2.8702015049720604
MOO19_F1081,2019,Exallias brevis,Blenniidae,10.4,2.341805806147327,8.5,17.2,invertivores-sessile,-14.28,8.77,2.964438658712099,McCutchan,1.3,2.9,-16.833770256325728,3.073127889734913
MOO19_F1082,2019,Amanses scopas,Monacanthidae,10.4,2.341805806147327,8.6,24.1,invertivores-sessile,-14.34,8.32,3.034970110596133,McCutchan,1.3,2.9,-16.985461143774973,2.4185866792712147
MOO19_F1083,2019,Amanses scopas,Monacanthidae,16.8,2.8213788864092133,13.9,102.2,invertivores-sessile,-13.89,9.85,3.034970110596133,McCutchan,1.3,2.9,-16.535461143774974,3.948586679271214
MOO19_F1114,2019,Chaetodon ulietensis,Chaetodontidae,15.4,2.7343675094195836,13.5,80.2,invertivores-sessile,-12.32,8.98,3.2409655647485813,McCutchan,1.3,2.9,-15.233255234173157,2.481199862229115
MOO19_F1115,2019,Chaetodon ulietensis,Chaetodontidae,14.6,2.681021528714291,12.2,66.1,invertivores-sessile,-13.18,9.05,3.2409655647485813,McCutchan,1.3,2.9,-16.093255234173157,2.551199862229115
MOO19_F1116,2019,Chaetodon bennetti,Chaetodontidae,16.8,2.8213788864092133,14.2,114.6,invertivores-sessile,-11.38,9.29,3.4836578577365125,McCutchan,1.3,2.9,-14.608755215057467,2.0873922125641133
MOO19_F1139,2019,Chaetodon bennetti,Chaetodontidae,15.1,2.714694743820879,12.9,91.3,invertivores-sessile,-12.57,11.28,3.4836578577365125,McCutchan,1.3,2.9,-15.798755215057467,4.0773922125641135
MOO19_F1184,2019,Chaetodon pelewensis,Chaetodontidae,7.2,1.9740810260220096,6.6,8.5,invertivores-sessile,-13.72,9.48,3.3999305155268758,McCutchan,1.3,2.9,-16.839909670184937,2.5202015049720607
MOO19_F1185,2019,Chaetodon unimaculatus,Chaetodontidae,9.6,2.2617630984737906,8.9,21.4,invertivores-sessile,-14.08,8.8,3.2077134200624475,McCutchan,1.3,2.9,-16.950027446081183,2.3976310818189033
MOO19_F1186,2019,Exallias brevis,Blenniidae,10.7,2.3702437414678603,8.6,25.8,invertivores-sessile,-12.75,9.19,2.964438658712099,McCutchan,1.3,2.9,-15.303770256325729,3.4931278897349127
MOO19_F1187,2019,Amanses scopas,Monacanthidae,13.7,2.617395832834079,11.2,65.6,invertivores-sessile,-13.21,9.02,3.034970110596133,McCutchan,1.3,2.9,-15.855461143774974,3.118586679271214
MOO19_F1205,2019,Chaetodon unimaculatus,Chaetodontidae,12.8,2.5494451709255714,10.2,39.5,invertivores-sessile,-12,9.48,3.2077134200624475,McCutchan,1.3,2.9,-14.870027446081181,3.077631081818903
MOO19_F1206,2019,Chaetodon unimaculatus,Chaetodontidae,8.6,2.151762203259462,7.7,18.3,invertivores-sessile,-12.5,9.11,3.2077134200624475,McCutchan,1.3,2.9,-15.370027446081181,2.707631081818902
MOO19_F1210,2019,Amanses scopas,Monacanthidae,11.9,2.4765384001174837,10.1,40.7,invertivores-sessile,-13.47,8.79,3.034970110596133,McCutchan,1.3,2.9,-16.115461143774972,2.8885866792712136
MOO19_F1211,2019,Amanses scopas,Monacanthidae,12,2.4849066497880004,11.1,38,invertivores-sessile,-13.23,8.66,3.034970110596133,McCutchan,1.3,2.9,-15.875461143774974,2.7585866792712146
MOO19_F1212,2019,Exallias brevis,Blenniidae,10.4,2.341805806147327,8.6,23.7,invertivores-sessile,-13.4,8.3,2.964438658712099,McCutchan,1.3,2.9,-15.953770256325729,2.603127889734914
MOO19_F1231,2019,Amanses scopas,Monacanthidae,13.1,2.5726122302071057,10.7,61.2,invertivores-sessile,-13.33,9.55,3.034970110596133,McCutchan,1.3,2.9,-15.975461143774973,3.648586679271215
MOO19_F1232,2019,Amanses scopas,Monacanthidae,13.4,2.5952547069568657,11.1,61.8,invertivores-sessile,-13.44,9.02,3.034970110596133,McCutchan,1.3,2.9,-16.08546114377497,3.118586679271214
MOO19_F1291,2019,Amanses scopas,Monacanthidae,15.8,2.760009940032921,14.2,79,invertivores-sessile,-13.93,9.25,3.034970110596133,McCutchan,1.3,2.9,-16.575461143774973,3.3485866792712145
MOO19_F1309,2019,Chaetodon trifascialis,Chaetodontidae,13.5,2.6026896854443837,11.3,50.3,invertivores-sessile,-12.37,10.22,3.289357327142045,McCutchan,1.3,2.9,-15.346164525284657,3.5808637512880708
MOO19_F1311,2019,Exallias brevis,Blenniidae,12,2.4849066497880004,9.4,29.5,invertivores-sessile,-12.24,8.85,2.964438658712099,McCutchan,1.3,2.9,-14.793770256325729,3.153127889734913
MOO19_F1322,2019,Chaetodon trifascialis,Chaetodontidae,12.4,2.517696472610991,10.1,38.4,invertivores-sessile,-11.46,8.83,3.289357327142045,McCutchan,1.3,2.9,-14.43616452528466,2.19086375128807
